Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-10-02 10-AM,BTCUSD,6526.28,6552.59,6511,6547.16,150.58,983282.54
2018-10-02 09-AM,BTCUSD,6549,6560.05,6526.27,6526.28,151.06,987836.11
2018-10-02 08-AM,BTCUSD,6544,6555,6539.87,6549,188.63,1235014.05
2018-10-02 07-AM,BTCUSD,6556,6560.11,6530,6544,142.17,930579.29
2018-10-02 06-AM,BTCUSD,6573.43,6575.22,6552.75,6556,118.59,778094.88
2018-10-02 05-AM,BTCUSD,6576.28,6583.75,6567.83,6573.43,98.56,648225.75
2018-10-02 04-AM,BTCUSD,6563.31,6577.22,6563.3,6576.28,26.99,177370.7
2018-10-02 03-AM,BTCUSD,6568.44,6576.65,6560.28,6563.31,47.98,315177.5
2018-10-02 02-AM,BTCUSD,6579.93,6579.93,6558.95,6568.44,63.68,418109.63
2018-10-02 01-AM,BTCUSD,6559.57,6597,6551.23,6579.93,131.12,861756.0
2018-10-02 12-AM,BTCUSD,6571.2,6574.86,6553.53,6559.57,54.83,359601.81
2018-10-01 11-PM,BTCUSD,6557.53,6572.86,6544.49,6571.2,67.68,443654.64
2018-10-01 10-PM,BTCUSD,6567.39,6569.79,6554.26,6557.53,57.62,378278.28
2018-10-01 09-PM,BTCUSD,6547.9,6608.26,6543.46,6567.39,318.85,2097321.9
2018-10-01 08-PM,BTCUSD,6551.96,6563.74,6545.86,6547.9,83.68,548442.03
2018-10-01 07-PM,BTCUSD,6564.96,6567.84,6526.9,6551.96,187.41,1227201.52
2018-10-01 06-PM,BTCUSD,6559.76,6575.35,6550.95,6564.96,168.68,1107178.02
2018-10-01 05-PM,BTCUSD,6554.62,6564.89,6539.92,6559.76,117.38,769185.24
2018-10-01 04-PM,BTCUSD,6540,6566.23,6509.7,6554.62,148.41,970894.01
2018-10-01 03-PM,BTCUSD,6535,6542.59,6521.86,6540,115.11,752301.34
2018-10-01 02-PM,BTCUSD,6543.77,6550.91,6477.57,6535,371.81,2422639.72
2018-10-01 01-PM,BTCUSD,6573.5,6585.79,6530.02,6543.77,178.91,1173459.13
2018-10-01 12-PM,BTCUSD,6556,6580,6543.2,6573.5,86.79,570048.0
2018-10-01 11-AM,BTCUSD,6550.33,6570.36,6517.21,6556,1250.81,8161809.41
2018-10-01 10-AM,BTCUSD,6589.44,6592.55,6542.6,6550.33,356.34,2340667.67
2018-10-01 09-AM,BTCUSD,6587.8,6591,6578.63,6589.44,87.42,575721.13
2018-10-01 08-AM,BTCUSD,6575.35,6590.16,6569.43,6587.8,101.2,665688.18
2018-10-01 07-AM,BTCUSD,6592.7,6599.99,6575.35,6575.35,138.09,909864.41
2018-10-01 06-AM,BTCUSD,6597.49,6604.49,6579.12,6592.7,92.46,609576.11
2018-10-01 05-AM,BTCUSD,6600.34,6601.78,6586.02,6597.49,123.11,811746.64
2018-10-01 04-AM,BTCUSD,6618.96,6630.8,6596.33,6600.34,96.56,638546.17
2018-10-01 03-AM,BTCUSD,6605.1,6628.95,6605.1,6618.96,72.63,480489.07
2018-10-01 02-AM,BTCUSD,6606.85,6618.9,6599.2,6605.1,91.15,602412.47
2018-10-01 01-AM,BTCUSD,6623.02,6638.15,6600.31,6606.85,303.21,2005262.8
2018-10-01 12-AM,BTCUSD,6597.81,6624.79,6597.77,6623.02,180.72,1195874.09
2018-09-30 11-PM,BTCUSD,6603.43,6614.31,6589.07,6597.81,108.51,716335.03
2018-09-30 10-PM,BTCUSD,6555.73,6609.92,6545.87,6603.43,224.6,1479023.19
2018-09-30 09-PM,BTCUSD,6551.79,6567.72,6540.4,6555.73,110.36,723410.93
2018-09-30 08-PM,BTCUSD,6575.99,6575.99,6510,6551.79,290.73,1903486.13
2018-09-30 07-PM,BTCUSD,6590.09,6595.52,6563.21,6575.99,103.15,678663.4
2018-09-30 06-PM,BTCUSD,6588.12,6600.01,6585,6590.09,50.05,329972.58
2018-09-30 05-PM,BTCUSD,6591.09,6599.05,6578.52,6588.12,26.92,177447.07
2018-09-30 04-PM,BTCUSD,6568.46,6591.28,6558.95,6591.09,105.42,693342.02
2018-09-30 03-PM,BTCUSD,6623.01,6623.37,6558.95,6568.46,156.1,1027674.13
2018-09-30 02-PM,BTCUSD,6610.61,6624.46,6603.04,6623.01,89.04,588919.16
2018-09-30 01-PM,BTCUSD,6607.5,6610.61,6592.27,6610.61,31.39,207257.39
2018-09-30 12-PM,BTCUSD,6594.16,6607.51,6591.79,6607.5,64.01,422300.25
2018-09-30 11-AM,BTCUSD,6621.17,6628.06,6591.94,6594.16,91.38,604202.01
2018-09-30 10-AM,BTCUSD,6564.54,6628,6560,6621.17,246.94,1627957.36
2018-09-30 09-AM,BTCUSD,6564.06,6574.99,6553.06,6564.54,70.13,460438.5
2018-09-30 08-AM,BTCUSD,6562.81,6566.48,6556.52,6564.06,115.42,757196.4
2018-09-30 07-AM,BTCUSD,6568.34,6573.08,6556.63,6562.81,30.2,198230.61
2018-09-30 06-AM,BTCUSD,6550.8,6570,6550.15,6568.34,81.31,533123.59
2018-09-30 05-AM,BTCUSD,6544.46,6557.17,6539.39,6550.8,87.06,569884.41
2018-09-30 04-AM,BTCUSD,6558.29,6558.29,6542.59,6544.46,38.22,250237.69
2018-09-30 03-AM,BTCUSD,6554.81,6571.08,6554.81,6558.29,33.98,223125.56
2018-09-30 02-AM,BTCUSD,6574.41,6584.25,6554.79,6554.81,106.9,702213.17
2018-09-30 01-AM,BTCUSD,6557.81,6591.79,6550.74,6574.41,75.7,497843.6
2018-09-30 12-AM,BTCUSD,6579.38,6579.69,6542.59,6557.81,145.17,952360.09
2018-09-29 11-PM,BTCUSD,6579.01,6608.26,6558.95,6579.38,209.87,1382517.38
2018-09-29 10-PM,BTCUSD,6570.27,6586.88,6565.19,6579.01,57.78,379885.84
2018-09-29 09-PM,BTCUSD,6570.27,6582.7,6560.3,6570.27,161.32,1059996.9
2018-09-29 08-PM,BTCUSD,6565.24,6591.79,6557.94,6570.27,150.79,991932.46
2018-09-29 07-PM,BTCUSD,6565.49,6573.65,6556.46,6565.24,59.19,388641.9
2018-09-29 06-PM,BTCUSD,6570.63,6582.85,6552.65,6565.49,75.4,495339.18
2018-09-29 05-PM,BTCUSD,6533.32,6575.32,6529.82,6570.63,65.18,427385.67
2018-09-29 04-PM,BTCUSD,6559.8,6569.24,6529.73,6533.32,82.7,541825.48
2018-09-29 03-PM,BTCUSD,6533.68,6575.35,6533.68,6559.8,183.07,1201303.62
2018-09-29 02-PM,BTCUSD,6547.15,6548.01,6511.34,6533.68,145.99,953072.03
2018-09-29 01-PM,BTCUSD,6556.66,6571.32,6531.28,6547.15,161.0,1054677.33
2018-09-29 12-PM,BTCUSD,6570,6578.09,6546.16,6556.66,92.84,608991.82
2018-09-29 11-AM,BTCUSD,6526.69,6600,6525,6570,338.54,2225169.41
2018-09-29 10-AM,BTCUSD,6525.53,6550.29,6525.52,6526.69,177.06,1157701.47
2018-09-29 09-AM,BTCUSD,6518.99,6561.66,6514.88,6525.53,266.78,1745245.07
2018-09-29 08-AM,BTCUSD,6519.98,6537.3,6506.66,6518.99,126.06,822537.22
2018-09-29 07-AM,BTCUSD,6488.84,6526.15,6482.88,6519.98,119.63,778342.43
2018-09-29 06-AM,BTCUSD,6484.02,6493.77,6454,6488.84,194.5,1259946.33
2018-09-29 05-AM,BTCUSD,6485.33,6494.43,6473.73,6484.02,24.17,156795.03
2018-09-29 04-AM,BTCUSD,6483.54,6492.55,6461.42,6485.33,95.32,617478.3
2018-09-29 03-AM,BTCUSD,6488.01,6501.67,6472.34,6483.54,57.3,371451.89
2018-09-29 02-AM,BTCUSD,6466.72,6509.98,6461.42,6488.01,127.83,829058.26
2018-09-29 01-AM,BTCUSD,6597.7,6598.42,6461.43,6466.72,286.35,1866625.6
2018-09-29 12-AM,BTCUSD,6610.76,6610.76,6575.35,6597.7,123.34,812400.25
2018-09-28 11-PM,BTCUSD,6613.8,6625.43,6608.26,6610.76,89.52,592007.08
2018-09-28 10-PM,BTCUSD,6630.74,6642.65,6608.26,6613.8,93.04,616508.52
2018-09-28 09-PM,BTCUSD,6641.42,6649.47,6618.87,6630.74,49.91,330910.7
2018-09-28 08-PM,BTCUSD,6670,6678.62,6614.85,6641.42,144.38,959156.3
2018-09-28 07-PM,BTCUSD,6639.32,6695.88,6525.67,6670,1385.78,9146468.46
2018-09-28 06-PM,BTCUSD,6643.9,6644.7,6627.14,6639.32,82.66,548711.9
2018-09-28 05-PM,BTCUSD,6643.39,6666.52,6641.28,6643.9,121.49,808377.29
2018-09-28 04-PM,BTCUSD,6653.53,6656.4,6625.37,6643.39,92.98,617191.41
2018-09-28 03-PM,BTCUSD,6648.49,6674.37,6624.79,6653.53,137.3,912783.52
2018-09-28 02-PM,BTCUSD,6643.19,6680.17,6619.57,6648.49,268.43,1786458.92
2018-09-28 01-PM,BTCUSD,6587.64,6656.06,6566.15,6643.19,337.83,2236231.02
2018-09-28 12-PM,BTCUSD,6644.49,6652.74,6567.68,6587.64,406.35,2682027.39
2018-09-28 11-AM,BTCUSD,6639.31,6657.74,6629.53,6644.49,227.28,1510766.86
2018-09-28 10-AM,BTCUSD,6641.57,6657.95,6619.25,6639.31,171.35,1137771.47
2018-09-28 09-AM,BTCUSD,6720.75,6727.21,6561.21,6641.57,1482.94,9838477.95
2018-09-28 08-AM,BTCUSD,6767.64,6769.67,6713.85,6720.75,282.27,1903293.41
2018-09-28 07-AM,BTCUSD,6729.7,6792.28,6729.7,6767.64,804.32,5438975.98
2018-09-28 06-AM,BTCUSD,6706.49,6765,6702.42,6729.7,577.83,3892162.71
2018-09-28 05-AM,BTCUSD,6705.62,6708.35,6696.26,6706.49,101.3,679021.27
2018-09-28 04-AM,BTCUSD,6697.97,6710.06,6682.16,6705.62,92.51,619554.34
2018-09-28 03-AM,BTCUSD,6695.89,6703.49,6682.25,6697.97,111.72,747460.61
2018-09-28 02-AM,BTCUSD,6711,6721.57,6694.17,6695.89,285.76,1917339.82
2018-09-28 01-AM,BTCUSD,6697.79,6711,6686.45,6711,118.42,793683.51
2018-09-28 12-AM,BTCUSD,6681.62,6709,6681.62,6697.79,176.66,1183923.9
2018-09-27 11-PM,BTCUSD,6673.93,6695.2,6668.19,6681.62,228.18,1524706.32
2018-09-27 10-PM,BTCUSD,6713.32,6719.68,6669.85,6673.93,283.78,1898742.34
2018-09-27 09-PM,BTCUSD,6693.16,6719.55,6684.54,6713.32,266.4,1785066.21
2018-09-27 08-PM,BTCUSD,6651.99,6736.85,6648.66,6693.16,826.38,5536179.73
2018-09-27 07-PM,BTCUSD,6513.91,6667.98,6500,6651.99,1046.67,6897229.39
2018-09-27 06-PM,BTCUSD,6506.63,6520,6500.62,6513.91,83.59,544189.64
2018-09-27 05-PM,BTCUSD,6496.88,6508,6487.46,6506.63,109.75,713190.94
2018-09-27 04-PM,BTCUSD,6487.03,6505.29,6486.78,6496.88,81.44,528810.82
2018-09-27 03-PM,BTCUSD,6507.7,6511.68,6477.57,6487.03,98.83,641703.23
2018-09-27 02-PM,BTCUSD,6500.57,6517.91,6483.74,6507.7,131.31,853422.97
2018-09-27 01-PM,BTCUSD,6497.86,6522.19,6488.37,6500.57,165.91,1079194.11
2018-09-27 12-PM,BTCUSD,6481.01,6523.35,6475,6497.86,271.72,1766136.36
2018-09-27 11-AM,BTCUSD,6463.71,6491.05,6451.32,6481.01,167.97,1088263.27
2018-09-27 10-AM,BTCUSD,6454.24,6477.55,6454.24,6463.71,195.66,1265968.57
2018-09-27 09-AM,BTCUSD,6460.36,6476.9,6447.81,6454.24,213.35,1379020.94
2018-09-27 08-AM,BTCUSD,6453.58,6460.36,6431.95,6460.36,109.32,704454.02
2018-09-27 07-AM,BTCUSD,6469.38,6470,6445.01,6453.58,150.6,973362.22
2018-09-27 06-AM,BTCUSD,6462.35,6470,6445.31,6469.38,276.55,1786219.45
2018-09-27 05-AM,BTCUSD,6473.28,6482.23,6461.42,6462.35,149.0,964088.85
2018-09-27 04-AM,BTCUSD,6493.69,6501.44,6463.28,6473.28,131.34,851094.09
2018-09-27 03-AM,BTCUSD,6496.47,6499.99,6483.99,6493.69,103.98,674984.07
2018-09-27 02-AM,BTCUSD,6479.64,6499.31,6472.79,6496.47,186.54,1209963.9
2018-09-27 01-AM,BTCUSD,6492,6510,6479.64,6479.64,186.19,1209550.06
2018-09-27 12-AM,BTCUSD,6461.51,6493.77,6454.32,6492,200.39,1299047.65
2018-09-26 11-PM,BTCUSD,6463.26,6473.32,6447.94,6461.51,104.94,678288.58
2018-09-26 10-PM,BTCUSD,6465,6469.68,6429.23,6463.26,133.3,859266.0
2018-09-26 09-PM,BTCUSD,6498.6,6506.88,6445.31,6465,172.18,1114898.18
2018-09-26 08-PM,BTCUSD,6487.56,6500.19,6481.12,6498.6,75.6,490672.36
2018-09-26 07-PM,BTCUSD,6509.25,6509.76,6481.16,6487.56,266.37,1730148.6
2018-09-26 06-PM,BTCUSD,6523.44,6530.74,6505,6509.25,109.44,713370.94
2018-09-26 05-PM,BTCUSD,6519.09,6533.25,6510.41,6523.44,146.92,958182.77
2018-09-26 04-PM,BTCUSD,6522.75,6536.51,6505.2,6519.09,229.37,1495771.87
2018-09-26 03-PM,BTCUSD,6508.79,6540,6497.8,6522.75,239.33,1561259.83
2018-09-26 02-PM,BTCUSD,6480.62,6524.47,6480,6508.79,217.79,1415072.86
2018-09-26 01-PM,BTCUSD,6490,6505.33,6464.15,6480.62,182.21,1181282.84
2018-09-26 12-PM,BTCUSD,6517.61,6526.28,6490,6490,316.84,2063340.24
2018-09-26 11-AM,BTCUSD,6461.5,6521.21,6459.52,6517.61,418.87,2719024.52
2018-09-26 10-AM,BTCUSD,6452.02,6468,6452.02,6461.5,114.65,740638.15
2018-09-26 09-AM,BTCUSD,6442.38,6461.42,6426.29,6452.02,96.83,623781.5
2018-09-26 08-AM,BTCUSD,6446.57,6454.36,6423.76,6442.38,171.17,1102043.77
2018-09-26 07-AM,BTCUSD,6428.48,6456.99,6428.48,6446.57,427.15,2754834.48
2018-09-26 06-AM,BTCUSD,6438.32,6444.96,6421.5,6428.48,92.07,591962.9
2018-09-26 05-AM,BTCUSD,6393.16,6454.84,6391.85,6438.32,257.21,1652992.66
2018-09-26 04-AM,BTCUSD,6383.08,6394.81,6380,6393.16,65.89,420893.57
2018-09-26 03-AM,BTCUSD,6394.91,6402.59,6380,6383.08,79.79,510121.88
2018-09-26 02-AM,BTCUSD,6389.78,6401.13,6386.78,6394.91,109.35,699351.63
2018-09-26 01-AM,BTCUSD,6397.3,6413.16,6379.44,6389.78,151.23,965792.94
2018-09-26 12-AM,BTCUSD,6428.99,6428.99,6397.3,6397.3,117.42,753313.3
2018-09-25 11-PM,BTCUSD,6389.58,6429.22,6380.24,6428.99,382.64,2453041.03
2018-09-25 10-PM,BTCUSD,6390.68,6408.4,6371.1,6389.58,196.11,1253297.4
2018-09-25 09-PM,BTCUSD,6375,6394.98,6365.33,6390.68,425.01,2710441.3
2018-09-25 08-PM,BTCUSD,6360.38,6410.77,6357.84,6375,496.15,3168897.58
2018-09-25 07-PM,BTCUSD,6349.35,6378.56,6339.14,6360.38,198.17,1259166.81
2018-09-25 06-PM,BTCUSD,6385.66,6391.23,6324.96,6349.35,465.58,2960986.98
2018-09-25 05-PM,BTCUSD,6389.9,6400.03,6359.12,6385.66,248.52,1586783.36
2018-09-25 04-PM,BTCUSD,6400.24,6413.2,6383.51,6389.9,169.01,1081912.07
2018-09-25 03-PM,BTCUSD,6417,6419.2,6352.99,6400.24,348.49,2226855.4
2018-09-25 02-PM,BTCUSD,6408.26,6426.54,6385.19,6417,218.77,1401891.86
2018-09-25 01-PM,BTCUSD,6432.44,6433.79,6400,6408.26,391.76,2513363.02
2018-09-25 12-PM,BTCUSD,6389.62,6440,6380.75,6432.44,369.6,2370115.27
2018-09-25 11-AM,BTCUSD,6394.57,6402.35,6370,6389.62,186.2,1187689.86
2018-09-25 10-AM,BTCUSD,6408.19,6413.2,6386.21,6394.57,183.26,1172876.78
2018-09-25 09-AM,BTCUSD,6398.71,6413.2,6389,6408.19,223.82,1432816.86
2018-09-25 08-AM,BTCUSD,6377.56,6408.78,6361.03,6398.71,470.75,3005087.42
2018-09-25 07-AM,BTCUSD,6413.29,6430.79,6361.6,6377.56,485.1,3099247.47
2018-09-25 06-AM,BTCUSD,6463.17,6465,6413.2,6413.29,173.76,1118144.16
2018-09-25 05-AM,BTCUSD,6454.12,6466.54,6445.31,6463.17,58.2,375922.53
2018-09-25 04-AM,BTCUSD,6456.6,6474.94,6449.72,6454.12,88.52,572297.9
2018-09-25 03-AM,BTCUSD,6420,6484.33,6419.99,6456.6,530.23,3421286.99
2018-09-25 02-AM,BTCUSD,6425.37,6429.23,6396.05,6420,389.23,2496754.26
2018-09-25 01-AM,BTCUSD,6516.89,6516.89,6409.71,6425.37,903.8,5831294.32
2018-09-25 12-AM,BTCUSD,6581.52,6581.52,6498.14,6516.89,603.92,3937797.38
2018-09-24 11-PM,BTCUSD,6598,6598.02,6550.96,6581.52,277.59,1823732.31
2018-09-24 10-PM,BTCUSD,6622.14,6622.14,6575.35,6598,174.39,1149943.59
2018-09-24 09-PM,BTCUSD,6626.16,6631.56,6604.75,6622.14,94.48,625116.17
2018-09-24 08-PM,BTCUSD,6619.31,6635.44,6617.67,6626.16,63.28,419227.73
2018-09-24 07-PM,BTCUSD,6635.81,6640.6,6619.31,6619.31,101.66,674460.32
2018-09-24 06-PM,BTCUSD,6635.54,6655.07,6635.53,6635.81,165.13,1097956.06
2018-09-24 05-PM,BTCUSD,6608.43,6640.52,6608.38,6635.54,144.99,960941.31
2018-09-24 04-PM,BTCUSD,6597.77,6615.77,6594.95,6608.43,143.75,949511.11
2018-09-24 03-PM,BTCUSD,6607.82,6612.49,6591.79,6597.77,132.93,877718.05
2018-09-24 02-PM,BTCUSD,6616.46,6620,6591.79,6607.82,241.58,1595971.04
2018-09-24 01-PM,BTCUSD,6623.01,6624.51,6600.84,6616.46,121.38,802508.31
2018-09-24 12-PM,BTCUSD,6575.35,6634.16,6572.03,6623.01,145.31,960398.94
2018-09-24 11-AM,BTCUSD,6605.99,6606.28,6569.9,6575.35,182.6,1203038.52
2018-09-24 10-AM,BTCUSD,6588.81,6611.15,6585,6605.99,117.19,773005.14
2018-09-24 09-AM,BTCUSD,6640,6640,6558.95,6588.81,746.52,4926339.08
2018-09-24 08-AM,BTCUSD,6670,6674.6,6625.27,6640,112.59,748411.91
2018-09-24 07-AM,BTCUSD,6642.67,6674.6,6633.37,6670,215.38,1435440.52
2018-09-24 06-AM,BTCUSD,6679.69,6679.69,6610,6642.67,269.13,1786986.2
2018-09-24 05-AM,BTCUSD,6693.79,6693.79,6670,6679.69,64.23,428821.01
2018-09-24 04-AM,BTCUSD,6706.19,6708.45,6680.39,6693.79,193.01,1291297.39
2018-09-24 03-AM,BTCUSD,6701.08,6712.59,6697.3,6706.19,67.3,451369.86
2018-09-24 02-AM,BTCUSD,6716.81,6716.81,6697.13,6701.08,80.89,542588.64
2018-09-24 01-AM,BTCUSD,6690.01,6721.68,6686.57,6716.81,105.69,708597.73
2018-09-24 12-AM,BTCUSD,6702.22,6703.37,6684.97,6690.01,69.74,466827.71
2018-09-23 11-PM,BTCUSD,6706.39,6714.95,6697.11,6702.22,96.25,645304.11
2018-09-23 10-PM,BTCUSD,6679.16,6723.18,6675.71,6706.39,148.05,991051.44
2018-09-23 09-PM,BTCUSD,6678.07,6690,6668.89,6679.16,61.01,407452.64
2018-09-23 08-PM,BTCUSD,6685.75,6699.47,6667.99,6678.07,92.4,617442.01
2018-09-23 07-PM,BTCUSD,6700.43,6702.35,6676.01,6685.75,131.52,879683.3
2018-09-23 06-PM,BTCUSD,6682.93,6700.43,6672.14,6700.43,136.68,913891.78
2018-09-23 05-PM,BTCUSD,6687.28,6700.01,6678.37,6682.93,62.1,415577.29
2018-09-23 04-PM,BTCUSD,6680.07,6699,6665.19,6687.28,107.26,716699.74
2018-09-23 03-PM,BTCUSD,6686.74,6700.43,6659.44,6680.07,159.42,1065181.15
2018-09-23 02-PM,BTCUSD,6724.95,6738.53,6659,6686.74,436.71,2923381.89
2018-09-23 01-PM,BTCUSD,6729,6732.11,6716.31,6724.95,52.47,352950.79
2018-09-23 12-PM,BTCUSD,6740,6740,6716.1,6729,120.3,809559.05
2018-09-23 11-AM,BTCUSD,6755.01,6758.9,6738.89,6740,60.37,407459.71
2018-09-23 10-AM,BTCUSD,6759.5,6765,6735.02,6755.01,244.68,1651065.09
2018-09-23 09-AM,BTCUSD,6714.61,6774.91,6711.1,6759.5,414.14,2794217.5
2018-09-23 08-AM,BTCUSD,6711.01,6724.78,6710.13,6714.61,177.73,1193762.42
2018-09-23 07-AM,BTCUSD,6697.17,6713.49,6696.06,6711.01,55.41,371487.69
2018-09-23 06-AM,BTCUSD,6717.37,6717.37,6690.03,6697.17,105.45,707031.86
2018-09-23 05-AM,BTCUSD,6719.9,6724.53,6711.2,6717.37,97.43,654487.2
2018-09-23 04-AM,BTCUSD,6700.52,6724.5,6698.71,6719.9,139.72,938156.26
2018-09-23 03-AM,BTCUSD,6691.65,6702.13,6686.74,6700.52,67.83,454092.71
2018-09-23 02-AM,BTCUSD,6684.44,6697.41,6682.95,6691.65,58.09,388674.82
2018-09-23 01-AM,BTCUSD,6695.78,6698.16,6680,6684.44,90.71,606724.01
2018-09-23 12-AM,BTCUSD,6710.01,6719.6,6687.51,6695.78,133.1,891940.53
2018-09-22 11-PM,BTCUSD,6701.24,6716.29,6691.28,6710.01,186.2,1248231.03
2018-09-22 10-PM,BTCUSD,6694.56,6706.98,6691.28,6701.24,87.64,587075.1
2018-09-22 09-PM,BTCUSD,6709.85,6716.76,6691.28,6694.56,99.66,667570.57
2018-09-22 08-PM,BTCUSD,6716.98,6733.69,6700.62,6709.85,159.68,1072362.28
2018-09-22 07-PM,BTCUSD,6727.62,6727.62,6706.56,6716.98,133.16,894741.72
2018-09-22 06-PM,BTCUSD,6671.29,6741.59,6633.01,6727.62,557.0,3731162.93
2018-09-22 05-PM,BTCUSD,6661.58,6675.28,6660.07,6671.29,162.45,1083054.07
2018-09-22 04-PM,BTCUSD,6677.09,6684.61,6660.01,6661.58,136.77,912530.9
2018-09-22 03-PM,BTCUSD,6668.15,6684.61,6650,6677.09,243.85,1624991.41
2018-09-22 02-PM,BTCUSD,6689.04,6689.04,6657.95,6668.15,138.83,925682.91
2018-09-22 01-PM,BTCUSD,6678.61,6695,6661.92,6689.04,341.88,2282850.53
2018-09-22 12-PM,BTCUSD,6657.97,6699.99,6657.97,6678.61,741.71,4958451.97
2018-09-22 11-AM,BTCUSD,6683.4,6688.73,6657.95,6657.97,386.49,2578412.97
2018-09-22 10-AM,BTCUSD,6684.12,6710.13,6683.4,6683.4,99.98,669716.42
2018-09-22 09-AM,BTCUSD,6645.5,6690.95,6636.11,6684.12,296.5,1976915.83
2018-09-22 08-AM,BTCUSD,6713.38,6715.05,6624.79,6645.5,504.57,3363167.44
2018-09-22 07-AM,BTCUSD,6719,6724.34,6703.05,6713.38,46.12,309651.14
2018-09-22 06-AM,BTCUSD,6732.41,6732.41,6700,6719,51.49,345634.5
2018-09-22 05-AM,BTCUSD,6749.86,6749.86,6712.54,6732.41,24.48,164834.09
2018-09-22 04-AM,BTCUSD,6726.3,6753.82,6716.69,6749.86,182.7,1230438.01
2018-09-22 03-AM,BTCUSD,6741.59,6749.95,6709.23,6726.3,149.72,1007679.69
2018-09-22 02-AM,BTCUSD,6760,6763.16,6741.59,6741.59,92.34,623250.27
2018-09-22 01-AM,BTCUSD,6786.21,6795.15,6741.59,6760,189.33,1280392.88
2018-09-22 12-AM,BTCUSD,6749.45,6826.28,6745.48,6786.21,479.25,3255604.1
2018-09-21 11-PM,BTCUSD,6735.79,6756.99,6720,6749.45,191.74,1290714.45
2018-09-21 10-PM,BTCUSD,6713.09,6735.79,6705.15,6735.79,113.4,762333.97
2018-09-21 09-PM,BTCUSD,6708.33,6741.59,6691.28,6713.09,250.84,1683900.57
2018-09-21 08-PM,BTCUSD,6753.09,6775.34,6708.01,6708.33,272.99,1842049.05
2018-09-21 07-PM,BTCUSD,6733.72,6775.34,6726.76,6753.09,383.44,2588323.98
2018-09-21 06-PM,BTCUSD,6694.89,6741.59,6683.49,6733.72,231.93,1557256.73
2018-09-21 05-PM,BTCUSD,6718.72,6718.72,6681.34,6694.89,220.28,1475826.8
2018-09-21 04-PM,BTCUSD,6686.77,6725.01,6680,6718.72,333.08,2234111.31
2018-09-21 03-PM,BTCUSD,6720.58,6723.01,6666.13,6686.77,717.27,4801575.79
2018-09-21 02-PM,BTCUSD,6729.14,6741.59,6691.28,6720.58,452.75,3042254.03
2018-09-21 01-PM,BTCUSD,6729.89,6772.21,6724.99,6729.14,481.28,3246813.36
2018-09-21 12-PM,BTCUSD,6740.21,6745.3,6708.01,6729.89,233.16,1567179.12
2018-09-21 11-AM,BTCUSD,6697.34,6771,6692.99,6740.21,272.87,1836541.45
2018-09-21 10-AM,BTCUSD,6713.79,6715.99,6691.28,6697.34,197.07,1320825.21
2018-09-21 09-AM,BTCUSD,6697.9,6760.72,6678.69,6713.79,795.2,5346448.88
2018-09-21 08-AM,BTCUSD,6644.11,6744.08,6644.11,6697.9,949.57,6365036.93
2018-09-21 07-AM,BTCUSD,6544.99,6658.64,6540.57,6644.11,967.81,6398491.89
2018-09-21 06-AM,BTCUSD,6531.34,6555,6531,6544.99,234.92,1536552.86
2018-09-21 05-AM,BTCUSD,6543.23,6547.45,6519.56,6531.34,164.86,1076859.99
2018-09-21 04-AM,BTCUSD,6549.99,6556.97,6532.5,6543.23,61.73,403822.85
2018-09-21 03-AM,BTCUSD,6542.18,6558.41,6532.35,6549.99,151.06,988926.12
2018-09-21 02-AM,BTCUSD,6496.25,6570,6493.8,6542.18,419.02,2734427.57
2018-09-21 01-AM,BTCUSD,6501.35,6507.98,6483.83,6496.25,127.78,830329.69
2018-09-21 12-AM,BTCUSD,6492.98,6536.54,6484.41,6501.35,345.93,2251691.68
2018-09-20 11-PM,BTCUSD,6526.9,6535.11,6480.93,6492.98,230.76,1501436.01
2018-09-20 10-PM,BTCUSD,6507.57,6531.91,6461.44,6526.9,330.69,2146743.01
2018-09-20 09-PM,BTCUSD,6380.99,6522,6355,6507.57,291.98,1881231.56
2018-09-20 08-PM,BTCUSD,6418.59,6435.14,6333.63,6380.99,556.25,3547245.27
2018-09-20 07-PM,BTCUSD,6405.52,6436.41,6403.66,6418.59,147.39,946059.94
2018-09-20 06-PM,BTCUSD,6396.84,6408.09,6377.11,6405.52,177.0,1131207.6
2018-09-20 05-PM,BTCUSD,6416.5,6425,6389.18,6396.84,425.28,2722971.78
2018-09-20 04-PM,BTCUSD,6414.93,6428.62,6408.74,6416.5,97.11,623259.4
2018-09-20 03-PM,BTCUSD,6416.33,6424.73,6397.21,6414.93,439.74,2819005.58
2018-09-20 02-PM,BTCUSD,6424.74,6425.4,6409.18,6416.33,72.9,467855.29
2018-09-20 01-PM,BTCUSD,6423.21,6427.06,6397.21,6424.74,224.4,1438580.4
2018-09-20 12-PM,BTCUSD,6426.57,6449.99,6416.8,6423.21,195.73,1259300.06
2018-09-20 11-AM,BTCUSD,6407.27,6436,6405.42,6426.57,221.09,1419492.57
2018-09-20 10-AM,BTCUSD,6390.05,6408.1,6384.69,6407.27,59.14,378161.51
2018-09-20 09-AM,BTCUSD,6391.17,6395.58,6380.51,6390.05,100.97,645139.94
2018-09-20 08-AM,BTCUSD,6406.41,6410.43,6376.08,6391.17,166.38,1063182.38
2018-09-20 07-AM,BTCUSD,6401.48,6412.48,6395.89,6406.41,48.28,309230.51
